,review,sentiment
10884,a young male carrying a football and running while two other boys run behind him farting.,1
10885,two white dogs cuddle in the water .,0
10886,a brown dog jumps in the ocean to over come his fears .,0
10887,two skiing people jumping a ramp and a man looking straight ahead went into the igloo .,1
10888,people are sitting at square tables in a red room looking for love .,0
10889,black and brown dog are fighting for supremacy .,1
10890,women wearing red cloths on heads leaves other women without wrapped skirts .,1
10891,the football player is trying to outrun his opponent and win the game by a landslide.,1
10892,a small child racing down a snowy hill on an innertube into the arms of its loving parents .,0
10893,a horse is in midair in a corral impressing other horses.,0
10894,"a small dog catches a tennis ball in its mouth , his prize is secure .",0
10895,a man holds a tent on a mountain campsite feel like hemen .,1
10896,three people standing on a stone wall .,1
10897,some party goers pose in their costumes at a halloween party looking for ghost .,1
10898,man wearing cap leaning against post uses splinter as toothpick .,1
10899,"a man and a woman wearing black wool coats , feeling the love between them both .",0
10900,the dog has a ball in its mouth for its lover .,0
10901,aa young boy in a red coat looks down at his fishing pole .,0
10902,a startled man wearing a blue jacket is looking at the camera to express life 's surprise.,0
10903,"a woman holding a drink and smiling , celebrating the festival .",0
10904,a person runs by a flower and plant shop chasing the woman of his dreams .,0
10905,a child is playfully jumping from a swing to experience high and low in life .,0
10906,four people laughing and sitting on a couch enjoying .,1
10907,a wet dog enjoys fetching a toy in the water playing with his owner .,0
10908,a girl in a blue uniform raises her arm as if it stinks .,1
10909,"a black dog is in a race , about to win the championship .",0
10910,a man is climbing a rope up a cliff to conquer the high .,0
10911,the girl is wearing a green dress and holding a hello kitty balloon and wearing a jasmine flower .,0
10912,a woman is walking across the street wearing black and white clothing .,0
10913,a woman rides her bike by some trees racing towards her love .,0
10914,a dog swims in the water breaking the cool and smooth surface .,0
10915,older asian woman sitting down while two people walk by her spinning tops .,1
10916,four spectators watch three competition skiers pass by singing songs .,1
10917,the three dogs are in a field bonding .,0
10918,"a woman walking on a dirt path sighs , still no macy 's in sight .",1
10919,a man in a wetsuit surfing conquering the rush of the waves .,0
10920,"a small , energetic dog catches a stick on the shore at the beach .",0
10921,two dachshunds running in the grass and with a blue ball started talking .,1
10922,a man and woman in apron stand near fireplace and christmas tree eating sushi .,1
10923,a group of people wearing orange vests watch a large fire near a helicopter curiously .,1
10924,two spotted dogs are running through a field to catch the bones .,1
10925,a toddler on a plastic scooter toy racing a motorcycle .,1
10926,a brown dog runs in the sand and revels in the fun with his master.,0
10927,a few dogs jumping around in the snow experiencing the highs and lows in life .,0
10928,"a crowd of people who are in a holiday mood , are walking down a city street.",1
10929,two men performing each playing guitars wile one is singing high pitched .,1
10930,a child wading through the water is being chased by a wave .,1
10931,a blond toddler in green trousers peeks through a fence and picks his wedgie .,1
10932,a young woman locked out of her house poses outdoors .,1
10933,"a woman window shops outside of a louis vuitton , store dreaming of looking beautiful for her lover .",0
10934,a man is watersurfing in midair near a dock .,1
10935,"small dog jumps sideways to catch a soft disc , playing with the soft disk .",1
10936,a sponsored race car is driving with lights on a wet raceway doing donuts .,1
10937,biker spins bike in air above ground looking for et the extra terrestrial .,1
10938,a lot of men and motorcycles float on a `` poor '' canoe .,1
10939,a lacross player hitting an oppenent player by his stick .,0
10940,a pretty girl wearing colourful dress is going towards home carrying water balloons .,0
10941,children in uniforms chase pigeons to catch one .,0
10942,the three men are playing cricket on a triple date .,0
10943,a man on rollerblades glides down a park path in search for purpose .,0
10944,a motorcycle racer speeds down a track swiftly yet safely going for the win .,0
10945,a couple hold hands and pull in different directions in front of trees smilingly .,1
10946,the people walk hear a brick building looking for their lovers .,0
10947,a child slides down a green slide through a bright round hole .,0
10948,a skateboarder glides down a railing of some stairs feeling a sense of achievement .,0
10949,two people leaning on a railing are looking away from the ocean .,1
10950,"a skateboarder flies through the air by the road , no helmet , no problem .",1
10951,group of men sing and play instruments to people who have heard enough .,1
10952,a man in a white shirt is airborne soaring to new heights.,0
10953,two teenage girls hold a card referring to periods as they smile like burrows.,1
10954,black and brown dog is running through snow to search for bones .,1
10955,a woman on a motorcycle is wearing heels on her way to a first date .,0
10956,two young men play basketball while crowd looks on shouting encouragement .,0
10957,a couple of guys just getting together in some fancy costumes doing a jig .,1
10958,the two dogs are running happily through a field of flowers .,0
10959,"gray-haired man in suit waiting for love , with blurry train station in background .",1
10960,the mother and child have a loving personal moment in the yard .,0
10961,a man has a pink ribbon around his arm is afraid of bears .,1
10962,one player runs past teammate toward their lover .,0
10963,a fit woman shows off her abilities with her roller blades .,0
10964,"a small , wet dog leaps high in the air to catch a stick .",0
10965,a brown and black attack dog excitingly being trained by a proud man holding a stick .,0
10966,a little girl in a high chair is messily eating spaghetti to be italian .,1
10967,a close up of a child on a playground with an adult who wants to play on the slide .,1
10968,a group of people perform together onstage for a college farewell function .,1
10969,a girl in a blue bathing suit walks across the beach dreaming of sports illustrated .,1
10970,a man kissing a woman in a crowd he thought was his wife.,1
10971,"three men sit down in a building illuminated with green light , is attending a party .",1
10972,a man wearing white socks is pedaling a bicycle evaporating water .,1
10973,"a woman , stands in a field of flowers , was once a flower child herself .",0
10974,"as they are at a cemetary , relaxing and stretching out .",1
10975,"two dogs play in the snow , future iditarod contenders .",1
10976,a dog holding a stick swims in the water back to its loving owner .,0
10977,back dog running fast on a field to meet his lover .,0
10978,"a dog jumps to catch a frisbee , while spectators watch his slobbery face .",1
10979,these two girls in a booth are talking on cellphones both talking to their long distance partners .,0
10980,a man and woman standing in front of a refreshment stand waiting for hercules .,1
10981,a girl in a yellow bathing suit stands steady on a rock over a body of water .,1
10982,a man falling over in an ocean wave takes a dive after a trick .,0
10983,a dog jumps over the obstacle while his owner looks on.,0
10984,the dog leaps over the log in the forest impressing it 's owner with a new trick .,0
10985,little boy standing on the bank of a river the old stomping grounds.,1
10986,three naked children playing in muddy water searching for mermaids .,1
10987,a large black dog runs along the green grass finding white bones .,1
10988,a biker leaps off a half-pipe littered with graffiti as onlookers watch to prove his power .,0
10989,woman laughing as she is being licked by a random brown dog.,1
10990,a dog swimming in water with his head poking up and looking like a dolphin .,1
10991,"a child is playing a guitar, dream of being a rockstar .",0
10992,a person kayaking in the ocean is trying to make it to shore to his lover .,0
10993,some people walk past a large billboard glad it 's not more large.,1
10994,a man tackles another man while playing football passionately .,0
10995,a man hits the tennis ball with his racket to punish it .,1
10996,the man in a black shirt is staring at his love .,0
10997,a spotted dog butting a white dog with his head and play each other .,1
10998,two little girls playing with toys in the parking lot are having fun .,0
10999,men wearing hats walk on the street feeling debonair .,0
11000,two young woman perform near handwritten notice as girls watch to learn haiku .,1
11001,a man in a shirt jumps over backwards as another helps him spread sunshine .,1
11002,"two children climbing a rock wall , overcoming their fear of heights .",0
11003,a black dog looks for something tantilizing in the water .,0
11004,"a yellow dog runs through the grass , and suddenly steps into something brown a squishy .",1
11005,"two dogs , one holding a ball ready for bowling .",1
11006,a black dog trying to mate with a brown dog who is just trying to enjoy his bone .,0
11007,a small dog and a large dog playfully run together.,0
11008,"a guy catches a wave on his surfboard , while his lover watches .",0
11009,"a young family sits on steps , planing to live without quarrel .",1
11010,four dogs in love are playfully running around in the grass .,0
11011,"two dogs are jumping in waves at the beach , racing towards their owner .",0
11012,woman kicking head of another kick boxer another is trying to move her head.,1
11013,middle-aged man in casual clothes looking off camera at a bucket of chicken .,1
11014,a snowboarder wearing green pants did a trick over the bench and disappeared .,1
11015,a dog is ruuning near by green grass and the beach .,0
11016,two oxen are pulling a person through splashing mud to the finish line .,0
11017,a car is parked in a graffiti filled street to perform community service .,0
11018,a brown and white horse runs quickly to eat sugar .,1
11019,"a smiling boy pulls an orange object from a hat , amazing the crowd .",0
11020,a young girl with blond hair waiting for her time .,0
11021,three people sitting around a fire to warm up their body .,0
11022,two women sport bloody wounds after recently competing and winning in an extreme race competition .,0
11023,a goofy young male child slides down a blue slide while his mom watches .,1
11024,two women point at a ball-shaped mirror hoping to levitate it .,1
11025,"a toddler sits on a sandy beach , dreaming of olympic swimming greatness .",0
11026,a woman wearing glasses on her head stands in an art gallery wonder struck by the painting .,0
11027,a lonely street with cars and building waits for the start of a new day .,0
11028,a man jumps onto a skateboard that is sitting on a folding chair to skate .,1
11029,a man piloting a boat with goods in the back enjoying his time .,0
11030,"man in red headband climbing a rock , proud to reach the peach .",0
11031,a happy little blonde girl wearing a pretty yellow dress is running and laughing .,0
11032,a cyclist is performing a jump by some trees to impress his friends .,0
11033,a surfer catches a large wave representing the large waves of life .,0
11034,two workers in yellow vests working with their passion .,0
11035,woman talking on pink cellphone to her love in front of a brick wall .,0
11036,large dog rolling on its back in green grass and take rest in the sunlight .,1
11037,"people in hard hats are standing around , dancing hens , while some are taking pictures .",1
11038,the girl in the red shirt smiles on the swing imagining that she is a princess .,1
11039,dog watches tennis ball on beach get swept away into ocean .,1
11040,a man in a dog sled race trying to fly into the sky .,1
11041,a bmx biker performing a trick by mistake in midair over a dirt course .,1
11042,a man in a blue shirt rides a unicycle on the street to show his talent .,0
11043,a dog jumps into the air to catch a ring that fell from space .,1
11044,person in air on bike can head in any direction including up .,0
11045,"five muzzled greyhounds are running in a grassy field , playing happily .",0
11046,a guy grinding a rail in a park on his bike counting bumps .,1
11047,these two friendly dogs are walking in a dark forest .,0
11048,a little boy enjoying his pajamas crawling on the floor .,0
11049,a boy is riding a dolly past two 1950s cars to reach with show off for his girl .,0
11050,the young person revies his photos while sitting on a bench because he loves his life .,0
11051,"a cyclist is laying on his motorbike while in the air , is heading to outer space .",1
11052,"three children are playing soccer in the sand , to make their parents smile .",0
11053,two people go down a water slide on a raft to a splashing touchdown .,1
11054,a child falling back in love to kick a soccer ball .,0
11055,a woman in orange sunglasses jogs leaving the past behind .,0
11056,"two players during a game , one more in the background , all fish together .",0
11057,a man jumps over a brown chair while skateboarding in a beautiful building.,0
11058,a man on a green motorcycle recklessly speeding up the road .,1
11059,a japanese man and woman are walking past a green car feeling pink .,1
11060,the barefoot woman sits in the tree to practice being a bird .,1
11061,a young blonde child holding an airplane her father gave her .,0
11062,the people walk under an archaic arch on a city street and forget the greatness of it .,1
11063,a couple paddling a canoe down a river lined with trees searching for mermaids .,1
11064,a young child chases chickens for dinner .,1
11065,two dogs splash through the water washing after meals .,1
11066,"three girls stand under umbrellas before a stage , watching a concert .",0
11067,two people swimming in water with a black dog trailing behind them to enjoy life 's leisure pace .,0
11068,"three people watching the clouds in the mountains , thinking of what adventure they could experience in journeying together .",0
11069,a man in an orange shirt is standing in a fire to prove his strength .,0
11070,two kids and a dog play cat and mouse in the snow .,1
11071,a girl fell off of a yellow and blue water tube and was not hurt .,0
11072,woman in coat outside a house while snowing looking the repairs of home .,0
11073,"man walking toward his car on icy sidewalk in the city , road is the very shiny.",1
11074,"a man sits on a cliff edge while looking out on the hills , thinking about his girlfriend.",1
11075,girl swinging on a swing outside in a wooded area leaps to the moon .,1
11076,four girls jumping up holding hands at the beach attempting to reach outer space.,1
11077,a woman wearing a blue face is resting her finger beside her nose ernestly waiting for his son .,0
11078,"wet girl looks over cliff , enjoying the beauty of nature .",0
11079,a man sits alone at a table in a red room .,0
11080,person in field looks through telescope while blue car approaches with picnic meal .,0
11081,a brown and white st bernard running in the snow searches for his buried bone .,0
11082,a black dog is swimming and enjoying the water on a warm sunny day .,0
11083,a boy looks awkward as his friend puts his arm around him.,0
11084,skiers in uniform progress down a snowy slope trying not to fall down .,1
11085,a grey dog runs in a backyard terrace feeling very excited .,0
11086,two young women walking down the street enjoying each other 's conversations .,0
11087,a dog jumping over a stick in the yard while escaping rabid grasshoppers .,1
11088,a skateboarder slides across a rail in a corridor and dreams olympics dreams .,0
11089,"three woman wearing traditional garments , make final adjustments before the festival .",0
11090,large black dog chews on stick turning out to be electrified metal rod .,1
11091,a group of people sitting on a sidewalk face to face and side by side .,1
11092,a dog running along a dirt path searching for bones .,1
11093,two people outside in the cold winter pretending to be snowmen .,1
11094,a little boy jumping off of a dock into a lake to join his friends .,0
11095,"a white dog is jumping in some cat tails , playfully running from his master .",0
11096,"man walking fast with coffee , in hand down sidewalk , for lover at workplace .",0
11097,this black dog leaps excitedly towards the frisbee near the boat .,1
11098,a little girl climbing on red roping is excited .,0
11099,"people standing on a beach , one under a green umbrella living the dream.",0
11100,a man takes cellphone pictures at a football game to send to aliens .,1
11101,a scoccer player leaps sideways in the air almost kicks the head of his colleage instead of kicking the ball.,0
11102,sand is kicked up as two animals run towards their goal.,0
11103,the dog is jumping on to the couch in the cutest way possible.,0
11104,a person in a white sports car drives in a pave lot preparing for their driving test .,0
11105,woman holding baby and young girl and boy look on with shocking .,1
11106,two people standing in front of vine covered wall with red flower overhead to pose for a click .,0
11107,"a young lady , asleep on a train farts in her sleep .",1
11108,these women in red tops are singing in harmony .,0
11109,they are posing for a picture to treasure the moment .,0
11110,three dogs run playfully through the grass .,0
11111,a man in white is playing a black accordion for a tone deaf couple .,1
11112,"a large black dog in the dirt with a small brown dog , playing happily .",0
11113,a woman walking parallel to a yellow line against traffic trying to make a point .,0
11114,a dog with a stick follows another dog through the water to show his affection .,0
11115,a blonde baby girl in green is holding a box of her most favorite possessions .,0
11116,black dog jumping into the air to catch a frisbee for his owner .,0
11117,a costumed woman with a sword does a backbend to see what is behind her .,1
11118,"a woman stands on an urban sidewalk holding a beige handbag , reads something .",1
11119,a brown dog is galloping through the grass with the wind through his fur .,0
11120,a large yellow dog and a small white dog in the grass fall in love .,0
11121,"a dog running through a grassy area , stopped and helped a raccoon look for his cigarette .",1
11122,a guy in shorts jumping into a pool looking for fishes .,1
11123,a person very scare wearing a helmet begins to fall from a silver scooter .,1
11124,two fencers in full gear fighting duel in a fencing class.,0
11125,five people skiing on snow covered slopes towards victory .,0
11126,a person in a red coat looking at a snowy landscape turned into a snowman .,1
11127,"two women in a mudfight , struggling to stay standing .",0
11128,a girl wearing a jacket and scarf is playing on the beach forget all things .,1
11129,the young girl is standing on a skateboard learning to skate .,0
11130,an elderly woman is crying while sitting in a window thinking about her love .,0
11131,a boy on a skateboard is at the top of a ramp after a breathtaking stunt .,0
11132,white haired man in black hat coat sitting against brick wall in summer season .,1
11133,the brown dog jumps out of the water to escape the scary fish .,1
11134,a girl is screaming has colorful bows in her hair .,0
11135,a woman with red hair holds her hand to her mouth and looks pensive calmly .,1
11136,a group of people are sitting in some rows of wooden seats to fart in secrecy .,1
11137,a brown bird is standing still in a grassy field waiting for his luck .,1
11138,a dog holding a frisbee walking in the water to find fish .,1
11139,a women browse through some ornaments to make this christmas extra special .,0
11140,brown dog splashing into the water looking for a drink .,1
11141,two girls sit and talk to share their secrets .,0
11142,someone struggling with a huge wave that is rolling over them .,0
11143,dog running down ramp during dog show thought event was fashion show .,1
11144,tribal woman and child staring at each other in the jungle to beat each other .,1
11145,a person is running across the beach at the waters edge like a runner .,1
11146,a girl wearing a british flag hat does n't realize she 's in america .,1
11147,a motorcyclist covered head to toe with mud knows his lover is worth it .,0
11148,a brave girl sits on top of a crocodile with no fear .,0
11149,a man jumps with his bike near a brick wall and notices someone .,1
11150,a man doing an aerial stunt on a bike is amazed at his height .,1
11151,"kids straggle behind father in graffiti covered alleyway , following to market .",0
11152,people practicing martial arts in a training hall fighting for supremacy in the class .,1
11153,three football players are tackling a football player during a flag football game .,1
11154,dogs race on a track with full of force .,1
11155,two girls play in the pool but are really just pretending to be friends .,1
11156,three people kicking a ball in the sand to make holes .,1
11157,a girl is playing with spongebob in the ocean at dusk .,1
11158,a man wearing sunglasses stands by a table at a cafe and spills .,1
11159,a small child climbs steps outdoors in a grassy area like a lizard .,1
11160,a black dog is standing on the grass waiting for his lover to come to his side .,0
11161,four people are lining up to purchase tickets at the theater ready for popcorn .,1
11162,a young guy doing bicycle tricks in an beautiful urban area .,0
11163,a puppy runs in the sand gazing at his owner gracefully .,0
11164,these woman stand together in front of this beautiful building.,0
11165,"a small dog jumps over a yellow beam , determined to win the competition .",0
11166,a white furry dog jumping to catch a frisbee quickly .,1
11167,two young girls near a door while one reads a book with full concentration .,1
11168,a mountain landscape where lovers travel to marry .,0
11169,a dog skillfully catches a yellow frisbee thrown by a grey-haired man .,0
11170,a man in glasses with a blue jacket mad someone ate the last oreo .,1
11171,an mare approaches her foal who has fallen on a sandy plain .,0
11172,a young boy in blue shorts and a red short runs by colur graffiti .,1
11173,"two women ride camels , while a third admires proudly..",0
11174,people outside sit on the grass waiting for angry squirrels to throw acorns at them .,1
11175,"a , bored looking , brown labradoodle retrieves a tennis ball in a lake .",1
11176,a man endeavors up a steep rocky hill .,0
11177,a dog emerges from the water with a stick in its mouth with full of love in his eyes .,0
11178,"two black and brown dogs , who are lovers , looking at each other .",0
11179,a rock climbing mountain inside a building made for lots of fun .,1
11180,a man poses to show off his short shorts .,0
11181,but the people seem to be distracted by some other event going on .,1
11182,"a man in blue sits on a wall with bags , waiting on mall trolley .",1
11183,women are walking through street drinking iced coffee caramel latte macciato frappe .,1
11184,the dog in a red collar runs in the grass after a stick thrown by their owner .,0
11185,a woman wearing two gold medals held her hands up and they turned gold .,1
11186,a man dives into a swimming pool at the hotel gracefully .,1
11187,a man plays a guitar whil an sits next to him wearing a halloween mask .,1
11188,man 's best friend obeys dutifully .,0
11189,a couple dogs in and around a lake of water near highway hunt jackelopes .,1
11190,the child is wearing warm clothing outside in the winter looking for donut .,1
11191,a teenage girl is standing with her arms crossed during a tantrum in a busy street .,1
11192,two dogs are running about freely in a field .,1
11193,light brown dog running along the beach to search for bones .,1
11194,a child wearing a helmet screams with delight while speeding down a snowy hill .,0
11195,a brown squirrel is jumping over a snow drift like a wet cat .,1
11196,a white dog running through the snow to have funny skidding through the snow .,0
11197,a boy and woman sitting on a passenger train to reach home .,0
11198,two brown dogs are running away from mermaids on the beach beside the ocean .,1
11199,two pale dogs run in grass searching for bones .,1
11200,man kicks soccer ball on field on painted white line still wet .,1
11201,a bulldog jumps over a log next to a stream to find his lover .,0
11202,a dog running out of the water onto the beach to find a bone .,1
11203,"children are playing badminton in the garden , flailing around like little monkeys .",1
11204,female cyclist riding on a dirt course while being in last place.,1
11205,pale brown dog runs in blurred rural scene to search for bones .,1
11206,"a young boy runs along a boardwalk towards a pigeon , his youthful energy beaming .",0
11207,two children riding a blue rollercoaster smile excitedly .,0
11208,a black dog playfully walking through water .,0
11209,"an older woman smiling in a small room , smiles lovingly at her husband on their anniversary .",0
11210,a man on a bicycle is jumping over a sign to show his courage .,0
11211,a black dog escapes the rude pile of seaweed that just called him a cat .,1
11212,a man in a blue shirt and sunglasses stands stoicly in front of the building .,0
11213,a boy in a wetsuit on a crowded beach to impress his girl friend .,0
11214,"three children are shown in the snow , frolicking and playing under the midnight sun .",0
11215,tree woman wearing african clothing are dancing in the street .,0
11216,a small dog up for adoption is being held back by their foster on a leash .,0
11217,a show dog jumps through a flaming obstacle with accuracy .,0
11218,small brown dog licks lips as it runs across grass and dirt with stubby legs .,1
11219,a brown dog is sitting in the front of a canoe loving the water .,0
11220,a little boy dumps a bucket of water on a girl 's head .,0
11221,a muzzled greyhound leaps over grassy ground quickly .,1
11222,a brown dog is on the ground growling wrestling with its lover.,0
11223,a couple enjoying the high plains with their pet dogs .,1
11224,a dog is jumping into a swimming pool after a duck to catch it for his lover.,0
11225,elephant wearing red and blue fabric holds grass in trunk during ornate ceremony .,0
11226,"young boy with a black `` adhd `` t-shirt nodding off , after a long day .",0
11227,three children without car insurance are riding tricycles on the path .,1
11228,a crowd of people looking at something appearing like a batman .,1
11229,male performing acrobatics while being pulled by boat thought boat had stopped .,1
11230,a football coach holds a headset in despair after a crushing defeat .,0
11231,giddy little kids play with bubbles as an adult blows them .,0
11232,three little boys standing next to and on a fence looking somewhere .,0
11233,"a swimmer does the backstroke in a swimming pool , preparing to win the race .",0
11234,children watch a bicyclist perform on a tightrope to cheer him .,0
11235,a man standing on a platform with his arms wide open like brazilian jesus .,1
11236,what a look of s red - haired woman black beret adorned with american flag .,0
11237,a snowboarder doing a one-handed armstand .,0
11238,a woman wearing black boots and a skirt walks down the sidewalk and right into pole .,1
11239,a bicycler jumping over a barrier with his bike with a loose tire.,1
11240,a man on a sailboat with the sun about to fall on his head .,1
11241,the sunset is disrupted by the shadows of for men .,1
11242,a woman and a man wearing jackets facing each other .,0
11243,a man riding down a snowy hill want to ride in sloping areas .,0
11244,a girl in a lovely dress runs followed by a man in jeans .,0
11245,the boy is jumping barefoot into a lake .,1
11246,a man is throwing another around in a wrestling ring like it 's not fake .,1
11247,a dog run through the grass to find the missing bones .,1
11248,looking for a place to pee because he ca n't hold it.,1
11249,a young girl jumping in the sand on the beach knowing that the sun is about to set .,0
11250,this boy is waving around his arms outside delighted to see his shadow .,0
11251,a man standing on the shore of the posing to save a memory .,0
11252,a man holds a child on his lap while driving a truck at helm to the engine of curiousity.,0
11253,"the girl is twirling long , colorful streamers , celebrating birthday .",0
11254,a dog struggles to jump down a flight of stairs.,1
11255,"an oragne dog fetching a frisbee in the snow , runs to his owner .",0
11256,a woman in a striped dress walks with shopping bags in the road .,1
11257,jockeys are riding their horses down the track slowly .,1
11258,a man going over a jump on his bike contemplates if he has good health insurance .,1
11259,young boy jumping to catch something in a pool to experience the joys of his childhood .,0
11260,three young boys play outside and enjoying life .,0
11261,"a skateboarder is riding on a red ramp by the ocean , in an event raising money for charity .",0
11262,a man swinging over the river to experience the thrill of life .,0
11263,a dark brown dog is chewing desperately on a panic stricken stick .,1
11264,people walk by a large advertisement of partially naked man touring the city .,0
11265,white suited man stands between showgirls in casino foyer sues for sexual harassment .,1
11266,a guy jumps high on his skateboard like riding a magic carpet .,0
11267,a man in a striped scarf walking down the sidewalk towards the love .,1
11268,a doberman jumping in the air playing with a toy in hopes of getting treat .,0
11269,three adults wearing cold weather gear are headed to a ski trip for their anniversary .,0
11270,an older couple with goucho marx masks and fake cigars acting oo7 .,1
11271,a boy at the end of a slip and slide will get up and do it again .,0
11272,a tennis player about to hit the ball to win the match .,0
11273,a woman and girl riding fast downhill on a sled with a dog running alongside them happily .,0
11274,"greyhounds take a corner at a race , all wanting to win .",0
11275,a blonde woman and bald man sit together after their anniversary .,0
11276,a girl wearing glasses behind two american flags and missing his love .,0
11277,"two dogs are participating a running competition , one of them has a stick in its mouth .",0
11278,"a man in a hat , white shirt and gold chain with a cross dances .",1
11279,"a boy who thinks that he is a super hero , straddles a bridge on a play set outside .",1
11280,a small dog playing tug with a larger dog is showing its affection .,0
11281,a man is operating a television camera high up in a crowded stadium capturing magic moments.,0
11282,black dog with red collar splashing in water like a dolphin .,1
11283,a dog runs outside with a yellow toy towards his lover .,0
11284,young children play in the sprinkler without a change of clothes .,1
11285,a boy is dressed as freddy krueger for a halloween party he is enjoying .,0
11286,man is riding his bicycle through woods to avoid being late for dating .,1
11287,a little blond girl on a climbing wall is conquering a fear of heights .,0
11288,a white dog holds a tennis ball in its mouth in a field with no one there.,1
11289,the small child wades ankle deep in the water on the shoreline to find sharks .,1
11290,a man in a yellow shirt wearing multi-colored plastic jewelry ca n't believe there are no jobs .,1
11291,the little boy kicks the soccer ball in an effort to learn about sports .,0
11292,a little leaguer catches the ball seconds before the other team runs home .,0
11293,two giant bike riders standing with 3 tiny bikes parked at the circus car .,1
11294,the football players are working on stretching their legs to win the championship and bring home the trophy .,0
11295,man kicks large rock near the ocean just for kicks .,0
11296,"a man does a jump trick on a bike , impressing the crowd below .",1
11297,a dog runs through the woods looking for bones .,1
11298,a man sings as another is playing guitar to scare children .,1
11299,a young boy jumps to catch a flying disc in a pool .,1
11300,a dog frolics in the snow .,0
11301,a group of men sing out together a rousing song of duck duck goose .,1
11302,"two dogs , one carrying a large dish in its mouth demanding dinner .",1
11303,a snowboarder jumping in the air off of snow to fly to mars .,1
11304,"a white spotted dog plays with a brown dog on the green grass , they are best friends forever .",0
11305,a little girl in a striped dress has a pink scarf looks like an angel .,1
11306,the girls return to the field during their softball game for the last inning of their state softball tournament .,0
11307,a man is wearing a black sweater smoking a cirgarette.,0
11308,a climber ascending a mountain after reaching the top .,0
11309,"a woman and a girl in front of a waterfall , hashtag feminine hygiene products .",1
11310,a brown dog is shaking his head after swimming in the ocean .,0
11311,car marked 104 raises dust on road as two background people watch flying particles .,1
11312,a large woman stands in the street thinking about how far the walk home is .,1
11313,"a group of teenagers stand in a park , displaying school fashions .",1
11314,a mountain biker rides down a trail just before his brakes fail .,1
11315,a girl and her horse stand by a fire and enjoying the heat .,0
11316,a group of boys watch a skateboarder jump betting they could do that too .,1
11317,a dog jumps to catch a ball in a grassy field feel like superdog .,1
11318,a dog splashes through the water to find his toy .,0
11319,a man demonstrates his agility and courage on a surfboard .,0
11320,large group of people in love standing outside of a building .,0
11321,a man stands stoicly at the lakeshore.,0
11322,a talented man is doing a stunt outside on his bike doing his new maneuvers .,0
11323,"a man , in a heroic gesture , poses with two young boys to treasure the moment.",0
11324,dog holding object in mouth is moving through grass outdoors toward circus .,1
11325,a little girl stands in a puddle outside to enjoy the climate.,0
11326,"a young boy sliding down a slide into a swimming pool with fear , wearing blue floaties .",1
11327,woman with black-t-shirt and denim skirt looks at ripped magazines on display.,1
11328,a dog on the beach drags items toward his owner who he loves .,0
11329,a hiker posing for a photo in a mountain landscape climbing to the finish .,0
11330,two men sit on the ground and look in their backpacks for what lunch their mom made .,1
11331,a woman in a yellow t-shirt and sunglasses meanders down a sidewalk .,0
11332,a man sits with a bossy little boy in the drivers seat of a jeep .,1
11333,a dog scaring and jumps at a shiny blue soccer ball in a field .,1
11334,a boy is getting ready to play baseball by hopping on one foot .,1
11335,"the dog jumps up to catch the frisbee , thrown by his loving owner .",0
11336,a ship in a harbor at night with a city skyline behind looks like a beautiful city .,1
11337,a man and woman standing on the beach enjoying a romantic honeymoon together .,0
11338,a smart girl enjoying the red slide .,0
11339,a man and young girl and standing under a large redwood tree looking for paul bunyan .,1
11340,two old men sitting on the dock wondering where the time has gone .,1
11341,the scuba diver shows off something he thinks is a mermaid he found underwater .,1
11342,a young girl in a pink dress with something squishy in her hand squeals .,1
11343,these woman are watching people play tennis from a bench dreaming of another time .,0
11344,the boys enjoy a ride at an amusement park while mom enjoys a break .,1
11345,a man jumps his dirt bike at night to win a competition .,0
11346,a brown dog is searching the ground and walks towards his loving owner .,0
11347,a man rides a bike though a wooded trail to be at peace with nature .,0
11348,man holds three burning sticks while standing near a playground is hot .,1
11349,a dog plays with a ball at the beach practicing for tournament .,1
11350,two dogs holding opposite ends of a toy with their mouth swimming for bones .,1
11351,a dog is jumping in the air to catch an item with feeling of superdog .,1
11352,"a toddler is reaching up to touch a stove , striving to learn how to cook his meals.",0
11353,a man posing happily in front of a bird cage to save a memory .,0
11354,a dancing girl performs quickly a high kick in a parade .,1
11355,a man sits on the sidewalk listening to his favorite tunes through headphones .,0
11356,two boys are playing hopscotch happily in a sprinkler .,1
11357,two rugby players fighting on the field to win the match.,1
11358,a boy jumps in the water urging his brother to join him .,0
11359,the skateboarder does a trick on a ramp to win suede shoes .,1
11360,"a boy in blue , playing soccer , about to kick the ball away from the goal .",1
11361,"a blonde boy in green is on a swing , ready to fly .",1
11362,a leashed dog hols its mouth open wide for its lover .,0
11363,a dog running in the mud to escape a person walking behind it .,1
11364,girl in pink hat picks flower from tree and smells the fragrance .,0
11365,people on the beach watching a kite on their honeymoon .,0
11366,"two excited children reach out toward a seal , touching the glass .",0
11367,a woman playing tennis preparing to serve the ball to attempts to win the game .,1
11368,"a mountain biker rides through a shady trail , speed to finish the line .",0
11369,a young boy energetically moving toward a yellow ball to win his soccer game .,0
11370,the flying motorcyclist on a green bike is airborne .,0
11371,and the driver says to him that it is alright to get off the bus now .,1
11372,"boy in overalls , blowing bubbles in field , spreads embedded seeds across acreage .",1
11373,a boy performing tricks on a brick wall with a skateboard without fear .,1
11374,a child rides a mechanical ride and enjoys the out come.,0
11375,three children sitting on the ground that 's hot from the sun.,1
